latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-16.9232,29.70998,300.72,0.68,0.74,2023-10-08,7,1,VIIRS,n,2.0NRT,287.57,0.61,N
-16.92243,29.71331,303.82,0.68,0.74,2023-10-08,7,1,VIIRS,n,2.0NRT,287.95,1.32,N
-16.89902,29.25928,307.08,0.64,0.72,2023-10-08,7,1,VIIRS,n,2.0NRT,291.68,1.88,N
-16.89599,29.25624,305.75,0.64,0.72,2023-10-08,7,1,VIIRS,n,2.0NRT,291,1.32,N
-16.87976,27.60045,307.13,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,294.44,1.18,N
-16.82097,29.46634,311.31,0.66,0.73,2023-10-08,7,1,VIIRS,n,2.0NRT,291.38,1.72,N
-16.81773,29.47071,302.2,0.66,0.73,2023-10-08,7,1,VIIRS,n,2.0NRT,291.37,1.78,N
-16.78931,24.46709,303.64,0.6,0.53,2023-10-08,7,1,VIIRS,n,2.0NRT,292.05,0.77,N
-16.78823,29.07914,304.21,0.62,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,293.88,1.97,N
-16.78373,24.46205,302.5,0.6,0.53,2023-10-08,7,1,VIIRS,n,2.0NRT,291.71,1.23,N
-16.76791,19.39476,303.53,0.45,0.39,2023-10-08,7,1,VIIRS,n,2.0NRT,288.63,0.52,N
-16.76734,26.79614,304.98,0.43,0.62,2023-10-08,7,1,VIIRS,n,2.0NRT,288.21,1.42,N
-16.76692,26.79208,304.43,0.43,0.62,2023-10-08,7,1,VIIRS,n,2.0NRT,287.27,0.94,N
-16.76523,26.7958,303.59,0.43,0.62,2023-10-08,7,1,VIIRS,n,2.0NRT,288.32,0.96,N
-16.76479,26.77164,314.15,0.43,0.62,2023-10-08,7,1,VIIRS,n,2.0NRT,290.25,6.82,N
-16.76437,26.76757,367,0.43,0.62,2023-10-08,7,1,VIIRS,h,2.0NRT,291.69,11.91,N
-16.76206,26.76725,300.3,0.43,0.62,2023-10-08,7,1,VIIRS,n,2.0NRT,288.37,0.56,N
-16.76157,27.65829,313.32,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,293.63,2.79,N
-16.68235,27.73583,306.19,0.5,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,294.93,2.24,N
-16.67971,29.79986,322.33,0.69,0.74,2023-10-08,7,1,VIIRS,n,2.0NRT,289.75,3.46,N
-16.6762,27.73556,306.03,0.5,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,294.13,2.52,N
-16.67257,27.64019,325.6,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,292.55,2.95,N
-16.66654,27.64068,315.83,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,292.93,2.19,N
-16.66431,27.86989,308.84,0.51,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,294.89,2.94,N
-16.65786,27.86723,306.23,0.51,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,294.43,1.77,N
-16.65351,27.88455,307.49,0.51,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,294.7,3.31,N
-16.65274,27.86965,309.95,0.51,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,294.82,2.5,N
-16.65181,27.86845,308.02,0.51,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,294.39,1.77,N
-16.64825,27.88672,306.33,0.51,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,294.11,3.72,N
-16.6464,29.73797,300.39,0.68,0.74,2023-10-08,7,1,VIIRS,n,2.0NRT,288.65,0.91,N
-16.6462,27.87382,304.8,0.51,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,293.93,2.59,N
-16.64431,29.73341,301.41,0.68,0.74,2023-10-08,7,1,VIIRS,n,2.0NRT,288.08,1.36,N
-16.63216,29.73279,300.65,0.68,0.74,2023-10-08,7,1,VIIRS,n,2.0NRT,289.37,1.48,N
-16.63066,29.7347,304.49,0.68,0.74,2023-10-08,7,1,VIIRS,n,2.0NRT,289.66,1.22,N
-16.6225,29.93403,302.58,0.7,0.75,2023-10-08,7,1,VIIRS,n,2.0NRT,290.67,1.04,N
-16.58809,27.16436,301.01,0.46,0.63,2023-10-08,7,1,VIIRS,n,2.0NRT,289.11,0.99,N
-16.58792,27.16523,301.45,0.46,0.63,2023-10-08,7,1,VIIRS,n,2.0NRT,289.08,1.02,N
-16.58696,27.7774,304.08,0.5,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,293.77,1.89,N
-16.56361,26.9296,300.35,0.44,0.62,2023-10-08,7,1,VIIRS,n,2.0NRT,289.43,0.69,N
-16.56216,26.92925,299.78,0.44,0.62,2023-10-08,7,1,VIIRS,n,2.0NRT,289.25,0.51,N
-16.56039,27.69695,302.46,0.5,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,291.7,0.66,N
-16.4703,17.4306,309.34,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,291.95,1.53,N
-16.46751,17.43479,301.67,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,288.34,1.49,N
-16.46418,17.43533,327.56,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,293.17,1.49,N
-16.45741,28.9837,306.72,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,295.01,5.67,N
-16.45733,28.97895,332.33,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,297.28,7.71,N
-16.45691,28.9785,342.84,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,297.7,5.67,N
-16.45681,28.97379,367,0.6,0.71,2023-10-08,7,1,VIIRS,h,2.0NRT,298.75,7.71,N
-16.45642,28.97333,367,0.6,0.71,2023-10-08,7,1,VIIRS,h,2.0NRT,297.29,12.09,N
-16.45336,25.37008,308.82,0.34,0.56,2023-10-08,7,1,VIIRS,n,2.0NRT,289.33,0.87,N
-16.45298,25.36684,301.55,0.34,0.56,2023-10-08,7,1,VIIRS,n,2.0NRT,289.23,0.87,N
-16.45249,29.0013,306.78,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,294.8,3.36,N
-16.45099,30.72886,303.6,0.79,0.78,2023-10-08,7,1,VIIRS,n,2.0NRT,291.24,2.61,N
-16.45087,28.98415,306.78,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,295.59,5.67,N
-16.45079,28.97938,314.96,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,296.31,7.71,N
-16.45037,28.97891,319.23,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,296.49,5.67,N
-16.45027,28.97417,314.82,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,295.58,7.71,N
-16.44988,28.97368,306.52,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,295.16,12.09,N
-16.44779,25.36743,306.73,0.34,0.56,2023-10-08,7,1,VIIRS,n,2.0NRT,289.56,0.87,N
-16.44742,25.3642,305.5,0.34,0.56,2023-10-08,7,1,VIIRS,n,2.0NRT,288.89,1.25,N
-16.43828,29.39149,303.65,0.64,0.72,2023-10-08,7,1,VIIRS,n,2.0NRT,291.03,0.7,N
-16.42328,28.18021,304.47,0.53,0.67,2023-10-08,7,1,VIIRS,n,2.0NRT,293.67,2.98,N
-16.42155,28.95017,310.29,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,295.08,5.04,N
-16.42133,28.94963,312.89,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,294.82,3.88,N
-16.42097,28.94432,330.65,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,295.48,6.39,N
-16.42079,28.94379,327,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,295.29,3.88,N
-16.41443,28.94465,348.47,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,296.8,6.4,N
-16.4139,28.93934,324.79,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,294.53,6.4,N
-16.40843,28.95036,305.62,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,294.15,7.83,N
-16.40791,28.94503,329.92,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,295.93,6.4,N
-16.40732,28.93914,328.81,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,294.42,6.4,N
-16.40191,28.95079,308.39,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,293.91,2.29,N
-16.40136,28.94528,311.6,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,293.9,2.9,N
-16.39601,28.95751,305.68,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,293.83,2.29,N
-16.39022,29.4914,302.44,0.65,0.73,2023-10-08,7,1,VIIRS,n,2.0NRT,291.35,0.89,N
-16.39006,28.96385,317.41,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,295.08,3.66,N
-16.38374,29.03415,308.54,0.61,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,294.14,2.37,N
-16.38356,28.96456,323.79,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,294.81,3.66,N
-16.37712,28.96588,308.81,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,294.4,2.76,N
-16.37653,28.95988,323.83,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,295.1,5.03,N
-16.37594,28.95377,309.33,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,294.23,5.03,N
-16.37539,28.94809,334.86,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,295.41,5.97,N
-16.37483,28.94236,306.63,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,293.74,5.97,N
-16.37121,28.97269,311.3,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,293.79,2.76,N
-16.36903,28.9502,322.55,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,296.49,5.97,N
-16.36844,28.94418,347.8,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,297.05,5.97,N
-16.36421,28.96827,329.37,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,295.55,11.77,N
-16.36397,28.96779,330.04,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,295.69,7.48,N
-16.3637,28.96298,342.69,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,297.03,6.15,N
-16.36342,28.9625,343.82,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,297.28,7.48,N
-16.36317,28.95748,338.08,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,294.91,6.15,N
-16.36286,28.957,338.88,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,295.4,7.46,N
-16.36204,28.94575,312.04,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,294.86,5.09,N
-16.36164,28.94519,311.5,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,294.58,3.03,N
-16.36043,30.33252,303.86,0.74,0.76,2023-10-08,7,1,VIIRS,n,2.0NRT,291.75,1.29,N
-16.35826,30.33371,310.66,0.74,0.76,2023-10-08,7,1,VIIRS,n,2.0NRT,292.49,2.93,N
-16.35724,28.96415,331.48,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,296.58,6.15,N
-16.35697,28.96363,331.59,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,296.42,7.48,N
-16.35667,28.95822,306.7,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,294.77,6.15,N
-16.35635,28.95761,305.9,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,294.85,7.46,N
-16.35449,29.00405,307.79,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,294.54,3.57,N
-16.35448,29.00352,308.99,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,294.34,2.74,N
-16.35352,30.3346,304.48,0.74,0.76,2023-10-08,7,1,VIIRS,n,2.0NRT,292.44,2.35,N
-16.34596,28.98364,308.06,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,294.82,3.94,N
-16.34582,28.98307,308.52,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,294.99,2.22,N
-16.34546,28.97842,309.65,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,295.22,4.23,N
-16.34528,28.97785,308.59,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,295.28,2.22,N
-16.33933,28.98303,308.79,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,295.74,4.8,N
-16.33918,28.98249,309.32,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,295.41,6.05,N
-16.33888,28.97828,313.15,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,296.12,17.25,N
-16.3387,28.97774,313.98,0.6,0.71,2023-10-08,7,1,VIIRS,n,2.0NRT,296.04,6.05,N
-16.33842,28.97344,367,0.6,0.71,2023-10-08,7,1,VIIRS,h,2.0NRT,299.92,17.25,N
-16.33821,28.97289,367,0.6,0.7,2023-10-08,7,1,VIIRS,h,2.0NRT,300.1,25.17,N
-16.33791,28.96807,367,0.6,0.7,2023-10-08,7,1,VIIRS,h,2.0NRT,301.23,20.3,N
-16.33765,28.96738,367,0.6,0.7,2023-10-08,7,1,VIIRS,h,2.0NRT,300.54,25.17,N
-16.33734,28.96203,309.49,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,295.2,20.3,N
-16.33704,28.96142,308.35,0.6,0.7,2023-10-08,7,1,VIIRS,n,2.0NRT,295.2,13.08,N
-16.32974,27.99297,301.88,0.52,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,291.12,1.4,N
-16.32961,27.99152,306.08,0.52,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,290.99,1.06,N
-16.32561,29.24507,318.4,0.63,0.72,2023-10-08,7,1,VIIRS,n,2.0NRT,293.18,2.77,N
-16.30782,21.25802,298.98,0.56,0.43,2023-10-08,7,1,VIIRS,n,2.0NRT,288.74,0.78,N
-16.27147,25.87735,349.7,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,290.25,5.51,N
-16.27108,25.87386,314.44,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.31,3.33,N
-16.26612,25.878,336.79,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,290.25,8.97,N
-16.26573,25.87451,342.69,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.86,7.14,N
-16.26039,25.87514,367,0.37,0.58,2023-10-08,7,1,VIIRS,h,2.0NRT,292.36,7.14,N
-16.25504,25.87578,321.28,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.77,2.54,N
-16.25465,25.8723,330.21,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.1,2.54,N
-16.24776,25.85894,299.33,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.63,1,N
-16.24737,25.85544,307.22,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.06,1.28,N
-16.24583,25.84151,303.07,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.01,1,N
-16.24544,25.83805,311.85,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.58,1,N
-16.24012,25.83874,300.27,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,287.56,0.43,N
-16.23173,26.47935,308.97,0.41,0.6,2023-10-08,7,1,VIIRS,n,2.0NRT,292.12,2.96,N
-16.23132,26.4756,345.08,0.41,0.6,2023-10-08,7,1,VIIRS,n,2.0NRT,292.82,2.96,N
-16.22617,26.48003,305.58,0.41,0.6,2023-10-08,7,1,VIIRS,n,2.0NRT,292.06,0.98,N
-16.22576,26.47628,312.67,0.41,0.6,2023-10-08,7,1,VIIRS,n,2.0NRT,291.75,0.98,N
-16.21749,25.8634,341.8,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,290.25,4.21,N
-16.21708,25.85993,311.3,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.36,2.77,N
-16.21572,25.86292,343.02,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,290.23,5.24,N
-16.21294,25.87093,306.07,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.19,2.47,N
-16.21254,25.86745,303.36,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.39,2.58,N
-16.2076,25.87153,326.64,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,290.51,2.47,N
-16.2072,25.86806,329.02,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.14,2.58,N
-16.20383,30.15823,312.63,0.72,0.75,2023-10-08,7,1,VIIRS,n,2.0NRT,292.53,2.89,N
-16.20265,25.87563,326.98,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.87,1.83,N
-16.20225,25.87215,312.12,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.76,1.83,N
-16.19771,25.87973,322.93,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.71,3.01,N
-16.19731,25.87626,306.57,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.58,1.83,N
-16.19236,25.88033,312.54,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.6,2.16,N
-16.17829,25.89966,322.54,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.58,2,N
-16.17522,24.94664,300.78,0.32,0.55,2023-10-08,7,1,VIIRS,n,2.0NRT,289.55,0.19,N
-16.17295,25.9003,305.57,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.27,1.42,N
-16.16838,25.90791,337.1,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.46,4.53,N
-16.16759,25.90094,324.74,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,290.45,1.42,N
-16.16302,25.90851,321.32,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.74,1.84,N
-16.16264,25.90507,308.7,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.42,1.84,N
-16.16225,25.90161,298.03,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,287.98,0.91,N
-16.16174,25.84889,321.47,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.37,1.92,N
-16.16135,25.84543,303.84,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.89,1.27,N
-16.16096,25.84197,307.45,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.38,1.27,N
-16.16058,25.83852,303.32,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.04,0.77,N
-16.16019,25.83506,303.91,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.09,0.77,N
-16.1598,25.83161,309.24,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.18,1.26,N
-16.15689,25.9022,314,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,289.35,0.91,N
-16.15641,25.84953,311.6,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.56,0.97,N
-16.15602,25.84606,307.24,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.77,1.44,N
-16.15486,25.83575,304.5,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,287.63,0.55,N
-16.15115,25.89934,313.01,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.5,1.34,N
-16.14953,25.83632,302.58,0.37,0.58,2023-10-08,7,1,VIIRS,n,2.0NRT,288.77,0.55,N
-16.02566,25.27019,304.39,0.33,0.56,2023-10-08,7,1,VIIRS,n,2.0NRT,291.38,1.49,N
-16.0209,25.27395,311.05,0.33,0.56,2023-10-08,7,1,VIIRS,n,2.0NRT,291.08,1.7,N
-16.02053,25.27082,316.29,0.33,0.56,2023-10-08,7,1,VIIRS,n,2.0NRT,291.78,1.49,N
-16.01579,25.27459,302.89,0.33,0.56,2023-10-08,7,1,VIIRS,n,2.0NRT,291.31,0.85,N
-16.00978,20.09374,300.39,0.48,0.4,2023-10-08,7,1,VIIRS,n,2.0NRT,288.9,0.89,N
-15.97665,26.29369,301.06,0.39,0.59,2023-10-08,7,1,VIIRS,n,2.0NRT,289.53,0.36,N
-15.90825,27.81458,320.09,0.5,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,292.69,5.13,N
-15.90777,27.80989,367,0.5,0.65,2023-10-08,7,1,VIIRS,h,2.0NRT,294.74,5.13,N
-15.9073,27.80523,309.41,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,291.85,3.16,N
-15.90672,27.81688,303.68,0.5,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,291.04,3.61,N
-15.90621,27.81214,335.66,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,293.54,8.3,N
-15.9057,27.80742,349.74,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,293.33,8.3,N
-15.90519,27.80276,308.37,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,292.38,4.51,N
-15.90178,27.81086,305.55,0.5,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,291.59,5.13,N
-15.90129,27.80609,311.76,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,292.63,3.16,N
-15.90081,27.80138,317.12,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,292.75,3.16,N
-15.8997,27.80841,301.64,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,291.16,1.28,N
-15.89919,27.80366,310.15,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,292.18,1.51,N
-15.87624,16.85785,305.15,0.38,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.59,0.92,N
-15.84919,27.79198,301.24,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,289.49,9.38,N
-15.84706,16.88837,316.86,0.38,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,294.46,1.1,N
-15.8465,16.8848,306.12,0.38,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,293.07,1.1,N
-15.84375,16.88892,313.17,0.38,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,294.31,1.1,N
-15.84368,27.79743,301,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,290.24,11.53,N
-15.84319,27.7928,367,0.49,0.65,2023-10-08,7,1,VIIRS,h,2.0NRT,298.27,9.38,N
-15.8427,27.78817,305.3,0.49,0.65,2023-10-08,7,1,VIIRS,n,2.0NRT,290.62,9.38,N
-15.83657,16.88644,335.63,0.38,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,296.68,3.84,N
-15.82874,22.28858,310.4,0.42,0.45,2023-10-08,7,1,VIIRS,n,2.0NRT,293.2,2.93,N
-15.82489,27.85134,311.73,0.5,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,290.56,1.42,N
-15.82441,27.84669,304.61,0.5,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,289.58,1.42,N
-15.82274,27.85002,318.31,0.5,0.66,2023-10-08,7,1,VIIRS,n,2.0NRT,290.75,2.83,N
-15.80906,25.07182,305.76,0.32,0.55,2023-10-08,7,1,VIIRS,n,2.0NRT,286.7,0.27,N
-15.80819,25.07117,296.77,0.32,0.55,2023-10-08,7,1,VIIRS,n,2.0NRT,286.47,0.36,N
-15.78943,30.20163,307.28,0.71,0.75,2023-10-08,7,1,VIIRS,n,2.0NRT,291.67,3.42,N
-15.78938,17.01883,310.35,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.93,1.12,N
-15.78865,30.19351,306.28,0.71,0.75,2023-10-08,7,1,VIIRS,n,2.0NRT,291.69,3.69,N
-15.78718,17.02654,312.34,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,293.35,0.92,N
-15.78443,17.03067,311.83,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,293.46,0.92,N
-15.78387,17.02709,303.2,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,293.18,0.92,N
-15.78384,17.00506,302.07,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,291.87,0.56,N
-15.78112,17.03122,341.71,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,295.67,4.3,N
-15.78056,17.02763,348.82,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,298.45,4.3,N
-15.77725,17.02818,311.23,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.83,4.3,N
-15.77684,16.22597,302.72,0.38,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.28,0.69,N
-15.77669,17.0246,303.08,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.85,1.11,N
-15.7757,16.21882,304.19,0.38,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.11,0.6,N
-15.77523,16.23725,305.45,0.38,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.39,0.85,N
-15.77466,16.23368,304.4,0.38,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.57,0.7,N
-15.77409,16.23011,303.11,0.38,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.39,0.7,N
-15.77353,16.22653,310.84,0.38,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.89,0.69,N
-15.77338,17.02515,305.6,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.63,0.47,N
-15.77296,16.22296,303.96,0.38,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.25,0.69,N
-15.77283,17.02157,303.97,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.32,0.47,N
-15.77239,16.21939,304.12,0.38,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,292.11,0.6,N
-15.75083,17.40867,304.09,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,294.08,1.19,N
-15.75028,17.40505,313.29,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,294.17,1.1,N
-15.74696,17.40559,305.69,0.39,0.36,2023-10-08,7,1,VIIRS,n,2.0NRT,294.96,1.1,N
-15.74596,30.25111,307.23,0.72,0.75,2023-10-08,7,1,VIIRS,n,2.0NRT,290.9,2.74,N
-15.745,30.25143,306.65,0.72,0.76,2023-10-08,7,1,VIIRS,n,2.0NRT,290.78,2.49,N
-15.74484,30.23989,306.22,0.72,0.75,2023-10-08,7,1,VIIRS,n,2.0NRT,291.7,5.47,N
-15.73834,30.2452,310.65,0.72,0.75,2023-10-08,7,1,VIIRS,n,2.0NRT,291.5,2.74,N
-15.73742,30.24554,312.87,0.72,0.75,2023-10-08,7,1,VIIRS,n,2.0NRT,291.42,4.99,N
-15.73158,19.86721,300.44,0.46,0.39,2023-10-08,7,1,VIIRS,n,2.0NRT,287.11,1.04,N
-15.72928,30.22466,324.25,0.71,0.75,2023-10-08,7,1,VIIRS,n,2.0NRT,293.23,12.42,N
-15.7287,30.21876,345.64,0.71,0.75,2023-10-08,7,1,VIIRS,n,2.0NRT,294.15,7.8,N
-15.72848,30.22482,325.55,0.72,0.75,2023-10-08,7,1,VIIRS,n,2.0NRT,293.15,10.48,N
