"Product ID",Time,Satellite,F1,X,Y,Latitude,Longitude
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,411,699,296,-14.433712537297,-67.159289558926
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,328,710,302,-14.403789777896,-67.271477744931
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,349,759,444,-13.251654865584,-68.015897074725
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,333,760,445,-13.244884520479,-68.026996294615
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,331,780,380,-13.860393373304,-68.069216807434
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,335,811,683,-11.245545387401,-68.981226183146
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,331,1286,953,-9.789711364914,-73.755652283994
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,329,1286,954,-9.7808595726198,-73.75758269534
S3A_SL_1_RBT____20231005T025110_20231005T025309_20231006T111033_0119_104_117_5940_PS1_O_NT_004,"2023-10-05 02:51:10",S3A,320,1291,218,-5.6824595353959,-74.697761219278
S3A_SL_1_RBT____20231005T030509_20231005T030809_20231006T130109_0179_104_118_0720_PS1_O_NT_004,"2023-10-05 03:05:09",S3A,322,630,392,46.595067223264,-80.793206273822
S3A_SL_1_RBT____20231005T043709_20231005T044009_20231006T144016_0179_104_119_0180_PS1_O_NT_004,"2023-10-05 04:37:09",S3A,324,103,673,18.221441830109,-93.990769651206
S3A_SL_1_RBT____20231005T043709_20231005T044009_20231006T144016_0179_104_119_0180_PS1_O_NT_004,"2023-10-05 04:37:09",S3A,324,103,674,18.230233913614,-93.992440994522
S3A_SL_1_RBT____20231005T044009_20231005T044309_20231006T144016_0179_104_119_0360_PS1_O_NT_004,"2023-10-05 04:40:09",S3A,335,725,1128,31.764489623174,-103.14531485645
S3A_SL_1_RBT____20231005T044009_20231005T044309_20231006T144016_0179_104_119_0360_PS1_O_NT_004,"2023-10-05 04:40:09",S3A,335,726,1128,31.762618753923,-103.15564114346
S3A_SL_1_RBT____20231005T044609_20231005T044909_20231006T144016_0179_104_119_0720_PS1_O_NT_004,"2023-10-05 04:46:09",S3A,323,1162,78,42.682753877657,-111.59023995505
S3A_SL_1_RBT____20231005T044909_20231005T045209_20231006T144021_0180_104_119_0900_PS1_O_NT_004,"2023-10-05 04:49:09",S3A,330,1028,608,57.964709119257,-117.10993442842
S3A_SL_1_RBT____20231005T193803_20231005T194103_20231007T035741_0179_104_127_5760_PS1_O_NT_004,"2023-10-05 19:38:03",S3A,336,928,583,-12.365785936306,37.708680004645
S3A_SL_1_RBT____20231005T193803_20231005T194103_20231007T035741_0179_104_127_5760_PS1_O_NT_004,"2023-10-05 19:38:03",S3A,339,1062,1061,-8.3990318000728,35.554248142165
S3A_SL_1_RBT____20231005T193803_20231005T194103_20231007T035741_0179_104_127_5760_PS1_O_NT_004,"2023-10-05 19:38:03",S3A,324,1063,1061,-8.400991419474,35.545383910479
S3A_SL_1_RBT____20231005T193803_20231005T194103_20231007T035741_0179_104_127_5760_PS1_O_NT_004,"2023-10-05 19:38:03",S3A,321,1067,677,-11.809335115607,36.272828597075
S3A_SL_1_RBT____20231005T193803_20231005T194103_20231007T035741_0179_104_127_5760_PS1_O_NT_004,"2023-10-05 19:38:03",S3A,368,1080,678,-11.825958548246,36.154375076615
S3A_SL_1_RBT____20231005T193803_20231005T194103_20231007T035741_0179_104_127_5760_PS1_O_NT_004,"2023-10-05 19:38:03",S3A,320,1157,928,-9.7623016784651,34.972435830454
S3A_SL_1_RBT____20231005T193803_20231005T194103_20231007T035741_0179_104_127_5760_PS1_O_NT_004,"2023-10-05 19:38:03",S3A,355,1161,941,-9.6549266122344,34.911335369094
S3A_SL_1_RBT____20231005T193803_20231005T194103_20231007T035741_0179_104_127_5760_PS1_O_NT_004,"2023-10-05 19:38:03",S3A,340,1295,156,-16.857665040658,35.237494350284
S3A_SL_1_RBT____20231005T193803_20231005T194103_20231007T035741_0179_104_127_5760_PS1_O_NT_004,"2023-10-05 19:38:03",S3A,320,1360,913,-10.283803323965,33.191829786155
S3A_SL_1_RBT____20231005T193803_20231005T194103_20231007T035741_0179_104_127_5760_PS1_O_NT_004,"2023-10-05 19:38:03",S3A,320,1361,913,-10.28569320819,33.18290254304
S3A_SL_1_RBT____20231005T193803_20231005T194103_20231007T035741_0179_104_127_5760_PS1_O_NT_004,"2023-10-05 19:38:03",S3A,333,1419,1047,-9.2097273277248,32.410680712331
S3A_SL_1_RBT____20231005T193803_20231005T194103_20231007T035741_0179_104_127_5760_PS1_O_NT_004,"2023-10-05 19:38:03",S3A,333,1420,1047,-9.2116111491781,32.401780458521
S3A_SL_1_RBT____20231005T194602_20231005T194902_20231007T053459_0179_104_128_0180_PS1_O_NT_004,"2023-10-05 19:46:02",S3A,339,253,594,17.283483928227,37.52842003537
S3A_SL_1_RBT____20231005T194602_20231005T194902_20231007T053459_0179_104_128_0180_PS1_O_NT_004,"2023-10-05 19:46:02",S3A,329,254,595,17.290607894334,37.51743015143
S3A_SL_1_RBT____20231005T194902_20231005T195202_20231007T053500_0179_104_128_0360_PS1_O_NT_004,"2023-10-05 19:49:02",S3A,327,652,898,29.873913563349,30.865919223829
S3A_SL_1_RBT____20231005T193503_20231005T193803_20231007T035727_0180_104_127_5580_PS1_O_NT_004,"2023-10-05 19:35:03",S3A,341,163,875,-18.681202793257,46.687167858145
S3A_SL_1_RBT____20231005T193503_20231005T193803_20231007T035727_0180_104_127_5580_PS1_O_NT_004,"2023-10-05 19:35:03",S3A,337,209,933,-18.285704593491,46.121431067267
S3A_SL_1_RBT____20231005T193503_20231005T193803_20231007T035727_0180_104_127_5580_PS1_O_NT_004,"2023-10-05 19:35:03",S3A,337,209,934,-18.276979617844,46.118936938598
S3A_SL_1_RBT____20231005T193503_20231005T193803_20231007T035727_0180_104_127_5580_PS1_O_NT_004,"2023-10-05 19:35:03",S3A,323,250,799,-19.552721121547,46.082327886688
S3A_SL_1_RBT____20231005T193503_20231005T193803_20231007T035727_0180_104_127_5580_PS1_O_NT_004,"2023-10-05 19:35:03",S3A,366,251,811,-19.450382250165,46.042847761471
S3A_SL_1_RBT____20231005T193503_20231005T193803_20231007T035727_0180_104_127_5580_PS1_O_NT_004,"2023-10-05 19:35:03",S3A,366,251,812,-19.4416542722,46.040329103495
S3A_SL_1_RBT____20231005T193503_20231005T193803_20231007T035727_0180_104_127_5580_PS1_O_NT_004,"2023-10-05 19:35:03",S3A,336,252,812,-19.444039593411,46.031144049626
S3A_SL_1_RBT____20231005T193503_20231005T193803_20231007T035727_0180_104_127_5580_PS1_O_NT_004,"2023-10-05 19:35:03",S3A,321,285,849,-19.199278573386,45.635420295758
S3A_SL_1_RBT____20231005T193503_20231005T193803_20231007T035727_0180_104_127_5580_PS1_O_NT_004,"2023-10-05 19:35:03",S3A,328,572,511,-22.825885058259,43.807139445975
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,320,1461,1150,30.358466369146,47.335186618609
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,320,1475,1177,30.559632474268,47.117344668931
S3A_SL_1_RBT____20231005T211602_20231005T211902_20231007T053913_0179_104_128_5580_PS1_O_NT_004,"2023-10-05 21:16:02",S3A,346,176,729,-19.973598209181,21.692963161172
S3A_SL_1_RBT____20231005T211602_20231005T211902_20231007T053913_0179_104_128_5580_PS1_O_NT_004,"2023-10-05 21:16:02",S3A,358,177,728,-19.984746256562,21.686353239709
S3A_SL_1_RBT____20231005T211602_20231005T211902_20231007T053913_0179_104_128_5580_PS1_O_NT_004,"2023-10-05 21:16:02",S3A,358,177,729,-19.976040856645,21.68376553997
S3A_SL_1_RBT____20231005T211602_20231005T211902_20231007T053913_0179_104_128_5580_PS1_O_NT_004,"2023-10-05 21:16:02",S3A,324,206,734,-20.003024412351,21.404016795922
S3A_SL_1_RBT____20231005T211602_20231005T211902_20231007T053913_0179_104_128_5580_PS1_O_NT_004,"2023-10-05 21:16:02",S3A,324,207,735,-19.996736905848,21.392243990352
S3A_SL_1_RBT____20231005T211902_20231005T212202_20231007T053955_0179_104_128_5760_PS1_O_NT_004,"2023-10-05 21:19:02",S3A,348,800,1176,-6.8503227208428,12.392884151934
S3A_SL_1_RBT____20231005T212202_20231005T212401_20231007T054003_0119_104_128_5940_PS1_O_NT_004,"2023-10-05 21:22:02",S3A,325,682,331,-3.4720922245502,12.718864168814
S3A_SL_1_RBT____20231005T212202_20231005T212401_20231007T054003_0119_104_128_5940_PS1_O_NT_004,"2023-10-05 21:22:02",S3A,334,791,199,-4.8580850884154,12.024819283435
S3A_SL_1_RBT____20231005T212202_20231005T212401_20231007T054003_0119_104_128_5940_PS1_O_NT_004,"2023-10-05 21:22:02",S3A,327,804,199,-4.8839949207174,11.91049872496
S3A_SL_1_RBT____20231005T212202_20231005T212401_20231007T054003_0119_104_128_5940_PS1_O_NT_004,"2023-10-05 21:22:02",S3A,327,805,199,-4.8859879847406,11.901704835846
S3A_SL_1_RBT____20231005T212202_20231005T212401_20231007T054003_0119_104_128_5940_PS1_O_NT_004,"2023-10-05 21:22:02",S3A,320,862,208,-4.9196429739708,11.382450614808
S3A_SL_1_RBT____20231005T212202_20231005T212401_20231007T054003_0119_104_128_5940_PS1_O_NT_004,"2023-10-05 21:22:02",S3A,331,932,66,-6.3163311091799,11.048450779804
S3A_SL_1_RBT____20231005T194302_20231005T194602_20231007T053459_0179_104_128_0000_PS1_O_NT_004,"2023-10-05 19:43:02",S3A,345,1088,637,5.4793118215726,32.232696728909
S3A_SL_1_RBT____20231005T194302_20231005T194602_20231007T053459_0179_104_128_0000_PS1_O_NT_004,"2023-10-05 19:43:02",S3A,321,1089,636,5.4684683933667,32.225879266483
S3A_SL_1_RBT____20231005T211302_20231005T211602_20231007T053901_0179_104_128_5400_PS1_O_NT_004,"2023-10-05 21:13:02",S3A,386,137,953,-28.330923678996,24.813435299247
S3A_SL_1_RBT____20231005T211302_20231005T211602_20231007T053901_0179_104_128_5400_PS1_O_NT_004,"2023-10-05 21:13:02",S3A,386,137,954,-28.322304119324,24.810343011376
S3A_SL_1_RBT____20231005T211302_20231005T211602_20231007T053901_0179_104_128_5400_PS1_O_NT_004,"2023-10-05 21:13:02",S3A,333,138,954,-28.325029217012,24.800621781108
S3A_SL_1_RBT____20231005T211602_20231005T211902_20231007T053913_0179_104_128_5580_PS1_O_NT_004,"2023-10-05 21:16:02",S3A,346,176,728,-19.982303363453,21.695551294402
